"","Img","MeasDate","MeasTime","Tube","Location","PxSizeH","PxSizeV","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","Crop","RepSet","AnyRootsRef","AnyRootsLog","AnyRootsTrace"
"311","CONSISTEST_T001_L011_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,11,0.025532,0.02537,33.9244,2.2925,7.2022,0.6758,0.254,6,33.9244,2.2925,7.2022,0.6758,0.254,6,0,0,0,0,0,0,0,0,0,0,0,0,10,24.7443,0.8975,0.8975,0.8975,6.4874,0,0,0,0,0,1.9955,0.2115,0.3525,0.4934,4.1493,0,0,0,0,0,0.6352,0.0673,0.1122,0.1571,1.3208,0,0,0,0,0,0.0129,0.004,0.011,0.0216,0.2112,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,"Corn",0,"y","y","y"
"312","CONSISTEST_T001_L012_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,12,0.025532,0.02537,12.2673,0.6593,2.0713,0.5375,0.049,3,12.2673,0.6593,2.0713,0.5375,0.049,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9.1637,0.8951,0.8951,0.8951,0.4182,0,0,0,0,0,0.7496,0.2109,0.3515,0.4921,0.2672,0,0,0,0,0,0.2386,0.0671,0.1119,0.1566,0.085,0,0,0,0,0,0.0049,0.004,0.011,0.0215,0.0136,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Misc",5,"y","n","y"
"313","CONSISTEST_T001_L013_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,13,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n"
"314","CONSISTEST_T001_L014_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,14,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n"
"315","CONSISTEST_T001_L015_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,15,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","y","n"
"316","CONSISTEST_T001_L016_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,16,0.025532,0.02537,9.3819,0.2388,0.7501,0.2545,0.005,1,9.3819,0.2388,0.7501,0.2545,0.005,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9.3819,0,0,0,0,0,0,0,0,0,0.7501,0,0,0,0,0,0,0,0,0,0.2388,0,0,0,0,0,0,0,0,0,0.0048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Misc",0,"y","n","y"
"317","CONSISTEST_T001_L017_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,17,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","y","n"
"318","CONSISTEST_T001_L018_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,18,0.025532,0.02537,34.6408,9.3489,29.3705,2.6988,3.133,4,34.6408,9.3489,29.3705,2.6988,3.133,4,0,0,0,0,0,0,0,0,0,0,0,0,10,9.0723,0,0,0,12.8848,0.7772,0.7772,0.7772,2.5242,7.828,0.7254,0,0,0,8.2943,0.6714,0.7935,0.9156,3.2493,14.721,0.2309,0,0,0,2.6402,0.2137,0.2526,0.2914,1.0343,4.6858,0.0046,0,0,0,0.4252,0.0462,0.0645,0.0858,0.3329,2.2081,2,0,0,0,1,0,0,0,0,1,"Prairie",11,"y","n","y"
"319","CONSISTEST_T001_L019_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,19,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"320","CONSISTEST_T001_L020_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,20,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","y","n"
"321","CONSISTEST_T001_L021_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,21,0.025532,0.02537,18.2784,4.4405,13.9501,2.4294,0.94,5,18.2784,4.4405,13.9501,2.4294,0.94,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14.7478,0,0,0,3.5306,0,0,0,0,0,9.4335,0,0,0,4.5167,0,0,0,0,0,3.0028,0,0,0,1.4377,0,0,0,0,0,0.4802,0,0,0,0.4598,0,0,0,0,0,4,0,0,0,1,0,"Switch",0,"y","y","y"
"322","CONSISTEST_T001_L022_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,22,0.025532,0.02537,3.7607,0.7657,2.4055,2.0361,0.122,1,3.7607,0.7657,2.4055,2.0361,0.122,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3.7607,0,0,0,0,0,0,0,0,0,2.4055,0,0,0,0,0,0,0,0,0,0.7657,0,0,0,0,0,0,0,0,0,0.1224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Prairie",0,"y","y","y"
"323","CONSISTEST_T001_L023_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,23,0.025532,0.02537,7.3032,0.1859,0.5839,0.2545,0.004,1,7.3032,0.1859,0.5839,0.2545,0.004,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7.3032,0,0,0,0,0,0,0,0,0,0.5839,0,0,0,0,0,0,0,0,0,0.1859,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","n","y"
"324","CONSISTEST_T001_L024_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,24,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"325","CONSISTEST_T001_L025_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,25,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n"
"326","CONSISTEST_T001_L026_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,26,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"y","n","n"
"327","CONSISTEST_T001_L027_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,27,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","n","n"
"328","CONSISTEST_T001_L028_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,28,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",12,"y","y","n"
"329","CONSISTEST_T001_L029_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,29,0.025532,0.02537,3.9265,1.1183,3.5131,2.848,0.281,2,3.9265,1.1183,3.5131,2.848,0.281,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2.3608,0,0,0,1.5657,0,0,0,0,0,1.5101,0,0,0,2.003,0,0,0,0,0,0.4807,0,0,0,0.6376,0,0,0,0,0,0.0769,0,0,0,0.2039,0,0,0,0,0,1,0,0,0,1,0,"Switch",9,"y","n","y"
"330","CONSISTEST_T001_L030_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,30,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"331","CONSISTEST_T001_L031_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,31,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","y","n"
"332","CONSISTEST_T001_L032_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,32,0.025532,0.02537,27.9209,0.7106,2.2325,0.2545,0.014,6,27.9209,0.7106,2.2325,0.2545,0.014,6,0,0,0,0,0,0,0,0,0,0,0,0,10,27.9209,0,0,0,0,0,0,0,0,0,2.2325,0,0,0,0,0,0,0,0,0,0.7106,0,0,0,0,0,0,0,0,0,0.0142,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","y","y"
"333","CONSISTEST_T001_L033_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,33,0.025532,0.02537,8.9677,0.2282,0.717,0.2545,0.005,1,8.9677,0.2282,0.717,0.2545,0.005,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8.9677,0,0,0,0,0,0,0,0,0,0.717,0,0,0,0,0,0,0,0,0,0.2282,0,0,0,0,0,0,0,0,0,0.0046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Switch",0,"y","y","y"
"334","CONSISTEST_T001_L034_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,34,0.025532,0.02537,11.7278,0.2985,0.9377,0.2545,0.006,3,11.7278,0.2985,0.9377,0.2545,0.006,3,0,0,0,0,0,0,0,0,0,0,0,0,10,11.7278,0,0,0,0,0,0,0,0,0,0.9377,0,0,0,0,0,0,0,0,0,0.2985,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Misc",5,"y","y","y"
"335","CONSISTEST_T001_L035_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,35,0.025532,0.02537,87.9159,15.7526,49.4883,1.7918,4.797,16,87.9159,15.7526,49.4883,1.7918,4.797,16,0,0,0,0,0,0,0,0,0,0,0,0,10,44.1392,6.7907,1.6889,1.6889,2.3924,8.6807,1.002,1.002,1.002,19.529,3.5593,1.2138,0.6632,0.9285,1.6086,7.0052,1.0231,1.1805,1.3379,30.9682,1.1329,0.3864,0.2111,0.2956,0.512,2.2298,0.3257,0.3758,0.4259,9.8575,0.0229,0.0178,0.0207,0.0406,0.0863,0.4502,0.0831,0.1107,0.1421,3.9932,13,2,0,0,0,1,0,0,0,0,"Prairie",0,"n","n","y"
"336","CONSISTEST_T001_L036_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,36,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",3,"y","y","n"
"337","CONSISTEST_T001_L037_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,37,0.025532,0.02537,24.9331,0.6346,1.9936,0.2545,0.013,7,24.9331,0.6346,1.9936,0.2545,0.013,7,0,0,0,0,0,0,0,0,0,0,0,0,10,24.9331,0,0,0,0,0,0,0,0,0,1.9936,0,0,0,0,0,0,0,0,0,0.6346,0,0,0,0,0,0,0,0,0,0.0127,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,"Switch",0,"y","n","y"
"338","CONSISTEST_T001_L038_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,38,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"y","n","n"
"339","CONSISTEST_T001_L039_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,39,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"y","y","n"
"340","CONSISTEST_T001_L040_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,40,0.025532,0.02537,18.7518,2.8965,9.0998,1.5447,0.437,2,18.7518,2.8965,9.0998,1.5447,0.437,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4.6928,0.3714,0.3714,0.3714,12.9447,0,0,0,0,0,0.3823,0.0875,0.1458,0.2042,8.28,0,0,0,0,0,0.1217,0.0279,0.0464,0.065,2.6356,0,0,0,0,0,0.0025,0.0016,0.0046,0.0089,0.4215,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Misc",4,"y","y","y"
"341","CONSISTEST_T001_L041_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,41,0.025532,0.02537,7.1348,2.9054,9.1276,4.0722,0.929,1,7.1348,2.9054,9.1276,4.0722,0.929,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7.1348,0,0,0,0,0,0,0,0,0,9.1276,0,0,0,0,0,0,0,0,0,2.9054,0,0,0,0,0,0,0,0,0,0.9292,0,0,0,0,0,0,0,0,0,1,0,"Corn",0,"y","y","y"
"342","CONSISTEST_T001_L042_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,42,0.025532,0.02537,4.5221,1.1846,3.7214,2.6195,0.274,2,4.5221,1.1846,3.7214,2.6195,0.274,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3.2263,0,0,0,1.2958,0,0,0,0,0,2.0637,0,0,0,1.6577,0,0,0,0,0,0.6569,0,0,0,0.5277,0,0,0,0,0,0.105,0,0,0,0.1688,0,0,0,0,0,1,0,0,0,1,0,"Switch",9,"y","n","y"
"343","CONSISTEST_T001_L043_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,43,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",6,"y","n","n"
"344","CONSISTEST_T001_L044_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,44,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",12,"y","n","n"
"345","CONSISTEST_T001_L045_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,45,0.025532,0.02537,10.2242,4.1635,13.0799,4.0722,1.332,1,10.2242,4.1635,13.0799,4.0722,1.332,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10.2242,0,0,0,0,0,0,0,0,0,13.0799,0,0,0,0,0,0,0,0,0,4.1635,0,0,0,0,0,0,0,0,0,1.3316,0,0,0,0,0,0,0,0,0,1,0,"Prairie",0,"y","y","y"
"346","CONSISTEST_T001_L046_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,46,0.025532,0.02537,3.6379,0.7407,2.327,2.0361,0.118,2,3.6379,0.7407,2.327,2.0361,0.118,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3.6379,0,0,0,0,0,0,0,0,0,2.327,0,0,0,0,0,0,0,0,0,0.7407,0,0,0,0,0,0,0,0,0,0.1184,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Corn",0,"y","y","y"
"347","CONSISTEST_T001_L047_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,47,0.025532,0.02537,47.5445,8.6541,27.1875,1.8202,1.977,8,47.5445,8.6541,27.1875,1.8202,1.977,8,0,0,0,0,0,0,0,0,0,0,0,0,10,16.8563,1.7528,1.7528,1.7528,12.9122,1.4301,1.4301,1.4301,8.2275,0,1.381,0.413,0.6883,0.9636,8.3768,1.2355,1.4601,1.6848,10.9844,0,0.4396,0.1315,0.2191,0.3067,2.6664,0.3933,0.4648,0.5363,3.4965,0,0.0091,0.0077,0.0215,0.0422,0.433,0.0849,0.1186,0.1579,1.1679,0,5,0,0,0,2,0,0,0,1,0,"Corn",0,"y","y","y"
